YAM,SAULT STE MARIE,SAULT STE MARIE,SAULT STE MARIE/ON/CA,YAM,Y,ON,CA,NAMER,ITC1,CA025,-84.5,46.48,5572,N
YAN,YANGAMBI,YANGAMBI,YANGAMBI/CD,YAN,Y,NULL,CD,AFRIC,ITC2,CD167,24.45,0.8,5573,N
YAO,YAOUNDE,YAOUNDE,YAOUNDE/CM:YAOUNDE AIRPORT,YAO,Y,NULL,CM,AFRIC,ITC2,CM,11.52,3.833,NULL,N
YAP,YAP,YAP,YAP/FM,YAP,Y,NULL,FM,PACIF,ITC3,FM049,138.1,9.517,5575,N
YAQ,MAPLE BAY,MAPLE BAY,MAPLE BAY/BC/CA,YAQ,Y,BC,CA,NAMER,ITC1,CA031,-124,51,NULL,N
YAR,LAGRANDE 3,LAGRANDE 3,LAGRANDE 3/QC/CA,YAR,Y,QC,CA,NAMER,ITC1,CA025,-76.2,53.55,NULL,N
YAS,YASAWA,YASAWA,YASAWA/FJ,YAS,Y,NULL,FJ,AUSTL,ITC3,FJ169,177.5,-16.78,NULL,N
YAT,ATTAWAPISKAT,ATTAWAPISKAT,ATTAWAPISKAT/ON/CA,YAT,Y,ON,CA,NAMER,ITC1,CA025,-82.4,52.93,5576,N
YAU,KATTINIQ,KATTINIQ,KATTINIQ/QC/CA:DONALDSON LAKE,YAU,Y,QC,CA,NAMER,ITC1,CA025,-73.32,61.66,NULL,N
YAV,MINERS BAY,MINERS BAY,MINERS BAY/BC/CA,YAV,Y,BC,CA,NAMER,ITC1,CA031,-124,51,NULL,N
YAW,HALIFAX SHEARWAT,HALIFAX SHEARWA,HALIFAX/NS/CA:SHEARWATER,YHZ,Y,NS,CA,NAMER,ITC1,CA023,-63.52,44.89,NULL,N
YAX,ANGLING LAKE,ANGLING LAKE,ANGLING LAKE/ON/CA,YAX,Y,ON,CA,NAMER,ITC1,CA027,-89.42,53.87,NULL,N
YAY,ST ANTHONY,ST ANTHONY,ST ANTHONY/NL/CA,YAY,Y,NL,CA,NAMER,ITC1,CA022,-55.58,51.37,5577,N
YAZ,TOFINO YAZ,TOFINO YAZ,TOFINO/BC/CA:TOFINO AIRPORT,YAZ,Y,BC,CA,NAMER,ITC1,CA031,-125.8,49.08,NULL,N
YBA,BANFF,BANFF,BANFF/AB/CA,YBA,Y,AB,CA,NAMER,ITC1,CA029,-115.6,51.17,NULL,N
YBB,PELLY BAY,PELLY BAY,PELLY BAY/NU/CA:KUGAARUK,YBB,Y,NU,CA,NAMER,ITC1,CA029,-89.85,68.88,NULL,N
YBC,BAIE COMEAU,BAIE COMEAU,BAIE COMEAU/QC/CA,YBC,Y,QC,CA,NAMER,ITC1,CA025,-68.27,49.2,5579,N
YBD,NEW WESTMINSTER,NEW WESTMINSTER,NEW WESTMINSTER/BC/CA,YBD,Y,BC,CA,NAMER,ITC1,CA031,-124,51,NULL,N
YBE,URANIUM CITY,URANIUM CITY,URANIUM CITY/SK/CA,YBE,Y,SK,CA,NAMER,ITC1,CA028,-108.5,59.57,5580,N
YBF,BAMFIELD,BAMFIELD,BAMFIELD/BC/CA,YBF,Y,BC,CA,NAMER,ITC1,CA031,-125.1,48.83,NULL,N
YBG,BAGOTVILLE,BAGOTVILLE,BAGOTVILLE/QC/CA,YBG,Y,QC,CA,NAMER,ITC1,CA025,-70.98,48.33,NULL,N
YBH,BULL HARBOUR,BULL HARBOUR,BULL HARBOUR/BC/CA,YBH,Y,BC,CA,NAMER,ITC1,CA031,-127.9,50.9,NULL,N
YBI,BLACK TICKLE,BLACK TICKLE,BLACK TICKLE/NL/CA,YBI,Y,NL,CA,NAMER,ITC1,CA023,-55.73,53.45,NULL,N
YBJ,BAIE JOHAN BEETZ,BAIE JOHAN BEET,BAIE JOHAN BEETZ/QC/CA,YBJ,Y,QC,CA,NAMER,ITC1,CA025,-62.92,50.5,5582,N
YBK,BAKER LAKE,BAKER LAKE,BAKER LAKE/NU/CA,YBK,Y,NU,CA,NAMER,ITC1,CA026,-96.08,64.3,5583,N
YBL,CAMPBELL RIVER,CAMPBELL RIVER,CAMPBELL/BC/CA:CAMPBELL RIVER,YBL,Y,BC,CA,NAMER,ITC1,CA031,-125.3,49.95,NULL,N
YBM,BRONSON CREEK,BRONSON CREEK,BRONSON CREEK/BC/CA,YBM,Y,BC,CA,NAMER,ITC1,CA031,-137.1,56.7,NULL,N
YBN,BORDEN,BORDEN,BORDEN/ON/CA,YBN,Y,ON,CA,NAMER,ITC1,CA025,-110.5,78.5,NULL,N
YBO,BOBQUINN LAKE,BOBQUINN LAKE,BOBQUINN LAKE/BC/CA,YBO,Y,BC,CA,NAMER,ITC1,CA031,-122.7,53.88,NULL,N
YBP,YIBIN,YIBIN,YIBIN/CN,YBP,Y,NULL,CN,ASIA,ITC3,CN035,104.5,28.82,NULL,N
YBQ,TELEGRAPH HARBOUR,TELEGRAPH HBR,TELEGRAPH HARBOUR/BC/CA,YBQ,Y,BC,CA,NAMER,ITC1,CA031,-124,51,NULL,N
YBR,BRANDON,BRANDON,BRANDON/MB/CA,YBR,Y,MB,CA,NAMER,ITC1,CA027,-99.95,49.92,5585,N
YBS,OPAPAMISKA LAKE,OPAPAMISKA LAKE,OPAPAMISKA L/ON/CA:MUSSELWHITE,YBS,Y,ON,CA,NAMER,ITC1,CA025,-79.63,43.68,NULL,N
YBT,BROCHET,BROCHET,BROCHET/MB/CA,YBT,Y,MB,CA,NAMER,ITC1,CA027,-101.7,57.88,5586,N
YBV,BERENS RIVER,BERENS RIVER,BERENS RIVER/MB/CA,YBV,Y,MB,CA,NAMER,ITC1,CA027,-97.03,52.43,5587,N
YBW,BEDWELL HARBOR,BEDWELL HARBOR,BEDWELL HARBOR/BC/CA,YBW,Y,BC,CA,NAMER,ITC1,CA031,-123.2,48.75,NULL,N
YBX,BLANC SABLON,BLANC SABLON,BLANC SABLON/QC/CA,YBX,Y,QC,CA,NAMER,ITC1,CA024,-57.18,51.43,5588,N
YBY,BONNYVILLE,BONNYVILLE,BONNYVILLE/AB/CA,YBY,Y,AB,CA,NAMER,ITC1,CA029,-110.7,54.27,NULL,N
YBZ,TORONTO,TORONTO,TORONTO/ON/CA:DOWNTOWN RAIL ST,YTO,Y,ON,CA,NAMER,ITC1,CA025,-79.35,43.63,NULL,N
YCA,COURTENAY,COURTENAY,COURTENAY/BC/CA,YCA,Y,BC,CA,NAMER,ITC1,CA031,-125,49.68,NULL,N
YCB,CAMBRIDGE BAY,CAMBRIDGE BAY,CAMBRIDGE BAY/NU/CA,YCB,Y,NU,CA,NAMER,ITC1,CA029,-105.1,69.12,5589,N
YCC,CORNWALL,CORNWALL,CORNWALL/ON/CA:REGIONAL,YCC,Y,ON,CA,NAMER,ITC1,CA025,-74.57,45.1,NULL,N
YCD,NANAIMO,NANAIMO,NANAIMO/BC/CA:NANAIMO,YCD,Y,BC,CA,NAMER,ITC1,CA031,-123.9,49.17,NULL,N
YCE,CENTRALIA,CENTRALIA,CENTRALIA/ON/CA,YCE,Y,ON,CA,NAMER,ITC1,CA025,-76.13,45.78,NULL,N
YCF,CORTES BAY,CORTES BAY,CORTES BAY/BC/CA,YCF,Y,BC,CA,NAMER,ITC1,CA031,-124.9,50.07,NULL,N
YCG,CASTLEGAR,CASTLEGAR,CASTLEGAR/BC/CA,YCG,Y,BC,CA,NAMER,ITC1,CA031,-117.6,49.3,5591,N
YCH,MIRAMICHI,MIRAMICHI,MIRAMICHI/NB/CA:MIRAMICHI,YCH,Y,NB,CA,NAMER,ITC1,CA023,-65,47.17,NULL,N
YCI,CARIBOU ISLAND,CARIBOU ISLAND,CARIBOU ISLAND/ON/CA,YCI,Y,ON,CA,NAMER,ITC1,CA025,-85.82,47.37,NULL,N
YCJ,CAPE ST JAMES,CAPE ST JAMES,CAPE ST JAMES/BC/CA,YCJ,Y,BC,CA,NAMER,ITC1,CA031,-131,51.93,NULL,N
YCK,COLVILLE LAKE,COLVILLE LAKE,COLVILLE LAKE/NT/CA,YCK,Y,NT,CA,NAMER,ITC1,CA029,-126,67,5593,N
YCL,CHARLO,CHARLO,CHARLO/NB/CA,YCL,Y,NB,CA,NAMER,ITC1,CA023,-66.33,47.98,5594,N
YCM,ST CATHARINES,ST CATHARINES,ST CATHARINES/ON/CA,YCM,Y,ON,CA,NAMER,ITC1,CA025,-79.17,43.2,NULL,N
YCN,COCHRANE,COCHRANE,COCHRANE/ON/CA,YCN,Y,ON,CA,NAMER,ITC1,CA025,-81.02,49.07,5595,N
YCO,KUGLUKTUK,KUGLUKTUK,KUGLUKTUK COPP/NU/CA:KUGLUKTUK,YCO,Y,NU,CA,NAMER,ITC1,CA029,-115.1,67.83,NULL,N
YCP,CO OP POINT,CO OP POINT,CO OP POINT/MB/CA,YCP,Y,MB,CA,NAMER,ITC1,CA027,-103,57.08,NULL,N
YCQ,CHETWYND,CHETWYND,CHETWYND/BC/CA,YCQ,Y,BC,CA,NAMER,ITC1,CA030,-121.7,55.7,NULL,N
YCR,CROSS LAKE,CROSS LAKE,CROSS LAKE/MB/CA,YCR,Y,MB,CA,NAMER,ITC1,CA027,-97.77,54.6,5597,N
YCS,CHESTERFIELD INLE,CHESTERFIELD IN,CHESTERFIELD INLE/NU/CA,YCS,Y,NU,CA,NAMER,ITC1,CA027,-90.7,63.33,5598,N
YCT,CORONATION,CORONATION,CORONATION/AB/CA,YCT,Y,AB,CA,NAMER,ITC1,CA029,-111.5,52.08,NULL,N
YCU,YUN CHENG,YUN CHENG,YUN CHENG/CN,YCU,Y,NULL,CN,ASIA,ITC3,CN035,111,35.12,NULL,N
YCV,CARTIERVILLE,CARTIERVILLE,CARTIERVILLE/QC/CA,YCV,Y,QC,CA,NAMER,ITC1,CA025,-73.72,45.52,NULL,N
YCW,CHILLIWACK,CHILLIWACK,CHILLIWACK/BC/CA,YCW,Y,BC,CA,NAMER,ITC1,CA031,-122,49.17,NULL,N
YCX,GAGETOWN,GAGETOWN,GAGETOWN/NB/CA,YCX,Y,NB,CA,NAMER,ITC1,CA023,-66.15,45.78,NULL,N
YCY,CLYDE RIVER,CLYDE RIVER,CLYDE RIVER/NU/CA,YCY,Y,NU,CA,NAMER,ITC1,CA025,-68.52,70.48,5599,N
YCZ,FAIRMOUNT SPRINGS,FAIRMOUNT SPRIN,FAIRMOUNT SPRINGS/BC/CA,YCZ,Y,BC,CA,NAMER,ITC1,CA029,-116.5,49.03,NULL,N
YDA,DAWSON CITY,DAWSON CITY,DAWSON CITY/YT/CA,YDA,Y,YT,CA,NAMER,ITC1,CA031,-139.1,64.05,5600,N
YDB,BURWASH LANDINGS,BURWASH LANDING,BURWASH LANDINGS/YT/CA,YDB,Y,YT,CA,NAMER,ITC1,CA031,-139,61.35,NULL,N
YDC,DRAYTON VALLEY,DRAYTON VALLEY,DRAYTON VALLEY/AB/CA:IND APT,YDC,Y,AB,CA,NAMER,ITC1,CA029,-115,53.22,NULL,N
YDE,PARADISE RIVER,PARADISE RIVER,PARADISE RIVER/NL/CA,YDE,Y,NL,CA,NAMER,ITC1,CA023,-57.23,53.43,NULL,N
YDF,DEER LAKE,DEER LAKE,DEER LAKE/NL/CA,YDF,Y,NL,CA,NAMER,ITC1,CA022,-57.4,49.22,5601,N
YDG,DIGBY,DIGBY,DIGBY/NS/CA,YDG,Y,NS,CA,NAMER,ITC1,CA023,-66.17,44.5,NULL,N
YDH,DANIELS HARBOUR,DANIELS HARBOUR,DANIELS HARBOUR/NL/CA,YDH,Y,NL,CA,NAMER,ITC1,CA022,-55.35,49.13,NULL,N
YDI,DAVIS INLET,DAVIS INLET,DAVIS INLET/NL/CA,YDI,Y,NL,CA,NAMER,ITC1,CA022,-60.95,55.93,NULL,N
YDJ,HATCHET LAKE,HATCHET LAKE,HATCHET LAKE/SK/CA,YDJ,Y,SK,CA,NAMER,ITC1,CA027,-102.5,39.63,NULL,N
YDK,MAIN DUCK ISLAND,MAIN DUCK ISLAN,MAIN DUCK ISLAND/ON/CA,YDK,Y,ON,CA,NAMER,ITC1,CA025,-76.62,43.93,NULL,N
YDL,DEASE LAKE,DEASE LAKE,DEASE LAKE/BC/CA,YDL,Y,BC,CA,NAMER,ITC1,CA031,-130,58.58,NULL,N
YDN,DAUPHIN,DAUPHIN,DAUPHIN/MB/CA,YDN,Y,MB,CA,NAMER,ITC1,CA027,-100.1,51.1,5602,N
YDO,DOLBEAU,DOLBEAU,DOLBEAU/QC/CA:ST METHODE,YDO,Y,QC,CA,NAMER,ITC1,CA025,-72.23,48.88,NULL,N
YDP,NAIN,NAIN,NAIN/NL/CA,YDP,Y,NL,CA,NAMER,ITC1,CA022,-61.67,56.53,NULL,N
YDQ,DAWSON CREEK,DAWSON CREEK,DAWSON CREEK/BC/CA,YDQ,Y,BC,CA,NAMER,ITC1,CA030,-120.2,55.73,5603,N
YDR,BROADVIEW,BROADVIEW,BROADVIEW/SK/CA,YDR,Y,SK,CA,NAMER,ITC1,CA028,-102.5,50.33,NULL,N
YDS,DESOLATION SOUND,DESOLATION SOUN,DESOLATION SOUND/BC/CA,YDS,Y,BC,CA,NAMER,ITC1,CA031,-122.3,47.75,NULL,N
YDT,VANCOUVER YDT,VANCOUVER YDT,VANCOUVER/BC/CA:BOUNDARY BAY,YVR,Y,BC,CA,NAMER,ITC1,CA031,-123,49.07,NULL,N
YDU,KASBA LAKE,KASBA LAKE,KASBA LAKE/NT/CA,YDU,Y,NT,CA,NAMER,ITC1,CA027,-102.5,17.42,NULL,N
YDV,BLOODVEIN,BLOODVEIN,BLOODVEIN/MB/CA,YDV,Y,MB,CA,NAMER,ITC1,CA027,-100.3,53.75,NULL,N
YDW,OBRE LAKE,OBRE LAKE,OBRE LAKE/NT/CA:OBRE LAKE,YDW,Y,NT,CA,NAMER,ITC1,CA027,-103.1,19.38,NULL,N
YDX,DOC CREEK,DOC CREEK,DOC CREEK/BC/CA,YDX,Y,BC,CA,NAMER,ITC1,CA031,-128.1,52.05,NULL,N
YEA,EDMONTON,EDMONTON,EDMONTON/AB/CA,YEA,N,AB,CA,NAMER,ITC1,CA029,-113.5,53.57,NULL,N
YEC,YECHEON,YECHEON,YECHEON/KR,YEC,Y,NULL,KR,ASIA,ITC3,KR,128.4,36.62,NULL,N
YED,EDMONTON NAMAO,EDMONTON NAMAO,EDMONTON/AB/CA:NAMAO FLD,YEA,Y,AB,CA,NAMER,ITC1,CA029,-113.6,53.32,5604,N
YEG,EDMONTON INT,EDMONTON INT,EDMONTON/AB/CA:EDMONTON INTL,YEA,Y,AB,CA,NAMER,ITC1,CA029,-113.6,53.32,NULL,N
YEH,ASALOYEH,ASALOYEH,ASALOYEH/IR:ASALOYEH,YEH,Y,NULL,IR,MEAST,ITC2,IR120,51.43,35.67,NULL,N
YEI,BURSA,BURSA,BURSA/TR:YENISEHIR,YEI,Y,NULL,TR,EURAS,ITC2,TR101,29.55,40.23,NULL,N
YEK,ARVIAT,ARVIAT,ARVIAT/NU/CA,YEK,Y,NU,CA,NAMER,ITC1,CA027,-94.05,61.12,NULL,N
YEL,ELLIOT LAKE,ELLIOT LAKE,ELLIOT LAKE/ON/CA,YEL,Y,ON,CA,NAMER,ITC1,CA025,-82.55,46.35,5606,N
YEM,MANITOWANING,MANITOWANING,MANITOWANING/ON/CA:MANITOULIN,YEM,Y,ON,CA,NAMER,ITC1,CA025,-81.85,45.83,NULL,N
YEN,ESTEVAN,ESTEVAN,ESTEVAN/SK/CA,YEN,Y,SK,CA,NAMER,ITC1,CA028,-103,49.07,5607,N
YEO,YEOVILTON,YEOVILTON,YEOVILTON/GB,YEO,Y,NULL,GB,EUROP,ITC2,GB053,-2.633,51.02,NULL,N
YEP,ESTEVAN POINT,ESTEVAN POINT,ESTEVAN POINT/BC/CA,YEP,Y,BC,CA,NAMER,ITC1,CA031,-126.6,49.38,NULL,N
YEQ,YENKIS,YENKIS,YENKIS/PG,YEQ,Y,NULL,PG,AUSTL,ITC3,PG,143.9,-5.1,NULL,N
YER,FORT SEVERN,FORT SEVERN,FORT SEVERN/ON/CA,YER,Y,ON,CA,NAMER,ITC1,CA025,-87.63,56,NULL,N
YES,YASOUJ,YASOUJ,YASOUJ/IR,YES,Y,NULL,IR,MEAST,ITC2,IR120,50.55,30.68,NULL,N
YET,EDSON,EDSON,EDSON/AB/CA,YET,Y,AB,CA,NAMER,ITC1,CA029,-116.4,53.58,NULL,N
YEU,EUREKA,EUREKA,EUREKA/NU/CA,YEU,Y,NU,CA,NAMER,ITC1,CA027,-85.82,79.98,NULL,N
YEV,INUVIK MIKE ZUBKO,INUVIK MIKE ZUB,INUVIK/NT/CA:INUVIK MIKE ZUBKO,YEV,Y,NT,CA,NAMER,ITC1,CA029,-133.5,68.3,NULL,N
YEY,AMOS,AMOS,AMOS/QC/CA,YEY,Y,QC,CA,NAMER,ITC1,CA025,-78.12,48.58,5609,N
YFA,FORT ALBANY,FORT ALBANY,FORT ALBANY/ON/CA,YFA,Y,ON,CA,NAMER,ITC1,CA025,-81.58,52.23,5610,N
YFB,IQALUIT,IQALUIT,IQALUIT/NU/CA,YFB,Y,NU,CA,NAMER,ITC1,CA025,-68.55,63.75,5611,N
YFC,FREDERICTON,FREDERICTON,FREDERICTON/NB/CA,YFC,Y,NB,CA,NAMER,ITC1,CA023,-66.53,45.87,5612,N
YFE,FORESTVILLE,FORESTVILLE,FORESTVILLE/QC/CA,YFE,Y,QC,CA,NAMER,ITC1,CA025,-69.1,48.73,5613,N
YFG,FONTANGES,FONTANGES,FONTANGES/QC/CA,YFG,Y,QC,CA,NAMER,ITC1,CA025,-71.18,54.55,NULL,N
YFH,FORT HOPE,FORT HOPE,FORT HOPE/ON/CA,YFH,Y,ON,CA,NAMER,ITC1,CA025,-87.98,51.55,NULL,N
YFJ,SNARE LAKE,SNARE LAKE,SNARE LAKE/NT/CA,YFJ,Y,NT,CA,NAMER,ITC1,CA029,-110.7,62.42,NULL,N
YFL,FORT RELIANCE,FORT RELIANCE,FORT RELIANCE/NT/CA,YFL,Y,NT,CA,NAMER,ITC1,CA031,-109.2,62.7,NULL,N
YFO,FLIN FLON,FLIN FLON,FLIN FLON/MB/CA,YFO,Y,MB,CA,NAMER,ITC1,CA027,-101.8,54.75,5614,N
YFR,FORT RESOLUTION,FORT RESOLUTION,FORT RESOLUTION/NT/CA,YFR,Y,NT,CA,NAMER,ITC1,CA029,-113.7,61.18,5615,N
YFS,FORT SIMPSON,FORT SIMPSON,FORT SIMPSON/NT/CA,YFS,Y,NT,CA,NAMER,ITC1,CA029,-121.2,61.75,5616,N
YFX,FOX HARBOUR (ST L,FOX HARBOUR (ST,FOX HARBOUR/NL/CA,YFX,Y,NL,CA,NAMER,ITC1,CA022,-55.68,52.37,NULL,N
YGA,GAGNON,GAGNON,GAGNON/QC/CA,YGA,Y,QC,CA,NAMER,ITC1,CA025,-68.13,51.95,5617,N
YGB,GILLIES BAY,GILLIES BAY,GILLIES BAY/BC/CA,YGB,Y,BC,CA,NAMER,ITC1,CA031,-124.5,49.7,5618,N
YGC,GRANDE CACHE,GRANDE CACHE,GRANDE CACHE/AB/CA,YGC,Y,AB,CA,NAMER,ITC1,CA029,-119,53.23,NULL,N
YGE,GORGE HARBOR,GORGE HARBOR,GORGE HARBOR/BC/CA,YGE,Y,BC,CA,NAMER,ITC1,CA031,-125,50.08,NULL,N
YGG,GANGES HARBOUR,GANGES HARBOUR,GANGES HARBOUR/BC/CA,YGG,Y,BC,CA,NAMER,ITC1,CA031,-123.5,48.85,NULL,N
YGH,FORT GOOD HOPE,FORT GOOD HOPE,FORT GOOD HOPE/NT/CA,YGH,Y,NT,CA,NAMER,ITC1,CA029,-128.7,66.27,5619,N
YGJ,YONAGO,YONAGO,YONAGO/JP:MIHO,YGJ,Y,NULL,JP,ASIA,ITC3,JP,133.3,35.45,5620,N
YGK,KINGSTON,KINGSTON,KINGSTON/ON/CA:KINGSTON,YGK,Y,ON,CA,NAMER,ITC1,CA025,-76.58,44.23,NULL,N
YGL,LA GRANDE,LA GRANDE,LA GRANDE/QC/CA,YGL,Y,QC,CA,NAMER,ITC1,CA025,-77.68,53.58,5622,N
YGM,GIMLI,GIMLI,GIMLI/MB/CA,YGM,Y,MB,CA,NAMER,ITC1,CA027,-96.98,50.63,NULL,N
YGN,GREENWAY SOUND,GREENWAY SOUND,GREENWAY SOUND/BC/CA,YGN,Y,BC,CA,NAMER,ITC1,CA031,-126.9,50.85,NULL,N
YGO,GODS NARROWS,GODS NARROWS,GODS NARROWS/MB/CA,YGO,Y,MB,CA,NAMER,ITC1,CA027,-94.48,54.55,5623,N
YGP,GASPE,GASPE,GASPE/QC/CA,YGP,Y,QC,CA,NAMER,ITC1,CA025,-64.48,48.77,NULL,N
YGQ,GERALDTON,GERALDTON,GERALDTON/ON/CA,YGQ,Y,ON,CA,NAMER,ITC1,CA025,-86.95,49.73,5625,N
YGR,ILES DE LA MADELE,ILES DE LA MADE,ILES DE LA MADELE/QC/CA,YGR,Y,QC,CA,NAMER,ITC1,CA023,-61.87,47.42,5626,N
YGS,GERMANSEN,GERMANSEN,GERMANSEN/BC/CA,YGS,Y,BC,CA,NAMER,ITC1,CA031,-124.8,55.62,NULL,N
YGT,IGLOOLIK,IGLOOLIK,IGLOOLIK/NU/CA,YGT,Y,NU,CA,NAMER,ITC1,CA025,-81.82,69.4,NULL,N
YGV,HAVRE ST PIERRE,HAVRE ST PIERRE,HAVRE ST PIERRE/QC/CA,YGV,Y,QC,CA,NAMER,ITC1,CA025,-63.58,50.25,5627,N
YGW,KUUJJUARAPIK,KUUJJUARAPIK,KUUJJUARAPIK/QC/CA,YGW,Y,QC,CA,NAMER,ITC1,CA025,-77.78,55.27,5628,N
YGX,GILLAM,GILLAM,GILLAM/MB/CA,YGX,Y,MB,CA,NAMER,ITC1,CA027,-94.72,56.35,5629,N
YGY,DECEPTION,DECEPTION,DECEPTION/QC/CA,YGY,Y,QC,CA,NAMER,ITC1,CA025,-74.62,62.12,5630,N
YGZ,GRISE FIORD,GRISE FIORD,GRISE FIORD/NU/CA,YGZ,Y,NU,CA,NAMER,ITC1,CA025,-82.93,76.42,NULL,N
YHA,PORT HOPE SIMPSON,PORT HOPE SIMPS,PORT HOPE SIMPSON/NL/CA,YHA,Y,NL,CA,NAMER,ITC1,CA022,-56.3,52.53,NULL,N
YHB,HUDSON BAY,HUDSON BAY,HUDSON BAY/SK/CA,YHB,Y,SK,CA,NAMER,ITC1,CA028,-102.4,52.87,NULL,N
YHC,HAKAI PASS,HAKAI PASS,HAKAI PASS/BC/CA,YHC,Y,BC,CA,NAMER,ITC1,CA031,-128.1,51.73,NULL,N
YHD,DRYDEN,DRYDEN,DRYDEN/ON/CA:DRYDEN MNPL,YHD,Y,ON,CA,NAMER,ITC1,CA027,-92.83,49.78,5631,N
YHE,HOPE,HOPE,HOPE/BC/CA,YHE,Y,BC,CA,NAMER,ITC1,CA031,-121.4,49.38,NULL,N
YHF,HEARST,HEARST,HEARST/ON/CA,YHF,Y,ON,CA,NAMER,ITC1,CA025,-83.67,49.68,NULL,N
YHG,CHARLOTTETOWN,CHARLOTTETOWN,CHARLOTTETOWN/NL/CA,YHG,Y,NL,CA,NAMER,ITC1,CA022,-56.1,52.77,NULL,N
YHH,CAMPBELL RIVER,CAMPBELL RIVER,CAMPBELL RIVE/BC/CA:HARBOR SPB,YBL,Y,BC,CA,NAMER,ITC1,CA031,-125.3,50.02,NULL,N
YHI,HOLMAN,HOLMAN,HOLMAN/NT/CA,YHI,Y,NT,CA,NAMER,ITC1,CA029,-117.7,70.72,5632,N
YHK,GJOA HAVEN,GJOA HAVEN,GJOA HAVEN/NU/CA,YHK,Y,NU,CA,NAMER,ITC1,CA029,-95.95,68.63,5633,N
YHM,HAMILTON,HAMILTON,HAMILTON/ON/CA,YHM,Y,ON,CA,NAMER,ITC1,CA025,-79.93,43.17,5634,N
YHN,HORNEPAYNE,HORNEPAYNE,HORNEPAYNE/ON/CA,YHN,Y,ON,CA,NAMER,ITC1,CA025,-84.78,49.22,5635,N
YHO,HOPEDALE,HOPEDALE,HOPEDALE/NL/CA,YHO,Y,NL,CA,NAMER,ITC1,CA023,-60.22,55.47,NULL,N
YHP,POPLAR HILL,POPLAR HILL,POPLAR HILL/ON/CA,YHP,Y,ON,CA,NAMER,ITC1,CA027,-94.3,52.08,NULL,N
YHR,CHEVERY,CHEVERY,CHEVERY/QC/CA,YHR,Y,QC,CA,NAMER,ITC1,CA024,-59.5,50.5,NULL,N
YHS,SECHELT,SECHELT,SECHELT/BC/CA,YHS,Y,BC,CA,NAMER,ITC1,CA031,-123.8,49.47,NULL,N
YHT,HAINES JUNCTION,HAINES JUNCTION,HAINES JUNCTION/YT/CA,YHT,Y,YT,CA,NAMER,ITC1,CA031,-137.5,60.75,NULL,N
YHU,MONTREAL YHU,MONTREAL YHU,MONTREAL/QC/CA:ST HUBERT,YMQ,Y,QC,CA,NAMER,ITC1,CA025,-74.45,45.85,NULL,N
YHY,HAY RIVER,HAY RIVER,HAY RIVER/NT/CA,YHY,Y,NT,CA,NAMER,ITC1,CA029,-115.8,60.85,5637,N
YHZ,HALIFAX INT,HALIFAX INT,HALIFAX/NS/CA:HALIFAX INTL,YHZ,Y,NS,CA,NAMER,ITC1,CA023,-63.52,44.88,NULL,N
YIB,ATIKOKAN,ATIKOKAN,ATIKOKAN/ON/CA,YIB,Y,ON,CA,NAMER,ITC1,CA026,-91.62,48.75,5639,N
YIF,PAKUASHIPI,PAKUASHIPI,PAKUASHIPI/QC/CA,YIF,Y,QC,CA,NAMER,ITC1,CA024,-58.67,51.22,5640,N
YIG,BIG BAY MARINA,BIG BAY MARINA,BIG BAY MARINA/BC/CA,YIG,Y,BC,CA,NAMER,ITC1,CA031,-125.1,50.38,NULL,N
YIH,YICHANG,YICHANG,YICHANG/CN,YIH,Y,NULL,CN,ASIA,ITC3,CN035,111.2,30.7,NULL,N
YIK,IVUJIVIK,IVUJIVIK,IVUJIVIK/QC/CA,YIK,Y,QC,CA,NAMER,ITC1,CA025,-75.9,62.42,5641,N
YIN,YINING,YINING,YINING/CN,YIN,Y,NULL,CN,ASIA,ITC3,CN035,81.23,43.92,NULL,N
YIO,POND INLET,POND INLET,POND INLET/NU/CA,YIO,Y,NU,CA,NAMER,ITC1,CA025,-78,72.68,5642,N
YIP,DETROIT WILLOW,DETROIT WILLOW,DETROIT/MI/US:WILLOW RUN,DTT,Y,MI,US,NAMER,ITC1,US105,-83.38,42.25,NULL,N
YIV,ISLAND LK GARDEN,ISLAND LK GARDE,ISLAND LK GARDEN/MB/CA,YIV,Y,MB,CA,NAMER,ITC1,CA027,-94.78,54.2,5643,N
YIW,YIWU,YIWU,YIWU/CN,YIW,Y,NULL,CN,ASIA,ITC3,CN035,120.1,29.32,NULL,N
YJA,JASPER,JASPER,JASPER/AB/CA:HINTON,YJA,Y,AB,CA,NAMER,ITC1,CA029,-118.1,52.88,NULL,N
YJF,FORT LIARD,FORT LIARD,FORT LIARD/NT/CA,YJF,Y,NT,CA,NAMER,ITC1,CA029,-123.5,60.25,NULL,N
YJN,ST JEAN,ST JEAN,ST JEAN/QC/CA,YJN,Y,QC,CA,NAMER,ITC1,CA025,-73.27,45.32,NULL,N
YJO,JOHNNY MOUNTAIN,JOHNNY MOUNTAIN,JOHNNY MOUNTAIN/BC/CA,YJO,Y,BC,CA,NAMER,ITC1,CA031,-131.1,56.67,NULL,N
YJP,JASPER HINTON,JASPER HINTON,JASPER HINTON/AB/CA,YJP,Y,AB,CA,NAMER,ITC1,CA029,-117.8,53.32,NULL,N
YJT,STEPHENVILLE,STEPHENVILLE,STEPHENVILLE/NL/CA,YJT,Y,NL,CA,NAMER,ITC1,CA022,-58.57,48.55,5644,N
